ArticleId,SentenceNumber,Sentence,Propaganda
7383612089,13,"In fact, he believes Barack Obama got Russian help too. ",no
7383612089,17,“It is time to call out WikiLeaks for what it really is – a non-state hostile intelligence service often abetted by state actors like Russia. ,no
7383612089,18,"In January of this year, our Intelligence Community determined that Russian military intelligence — the GRU — had used WikiLeaks to release data of U.S. victims that the GRU had obtained through cyber operations against the Democratic National Committee. ",no
7383612089,19,"And the report also found that Russia’s primary propaganda outlet, RT, has actively collaborated with WikiLeaks,” he said. ",no
7383612089,21,Clinton City… ,no
7383612089,24,"IN MAY 2013, the Washington Post’s Greg Miller reported that the head of the CIA’s clandestine service was being shifted out of that position as a result of “a management shake-up” by then-Director John Brennan. ",no
7383612089,25,"As Miller documented, this official — whom the paper did not name because she was a covert agent at the time — was centrally involved in the worst abuses of the CIA’s Bush-era torture regime. ",no
7383612089,26,"As Miller put it, she was “directly involved in its controversial interrogation program” and had an “extensive role” in torturing detainees. ",no
7383612089,28,"Beyond all that, she played a vital role in the destruction of interrogation videotapes that showed the torture of detainees both at the black site she ran and other secret agency locations. ",no
7383612089,29,"The concealment of those interrogation tapes, which violated multiple court orders as well as the demands of the 9/11 commission and the advice of White House lawyers, was condemned as “obstruction” by commission chairs Lee Hamilton and Thomas Keane. ",no
7383612089,30,A special prosecutor and grand jury investigated those actions but ultimately chose not to prosecute. ,no
7383612089,31,"Bottom line, George W. Bush/Barack Obama era foreign policy and intelligence doctrines aren’t going anywhere under Trump. ",no
7384471099,2,Tillerson Out – CIA Director Pompeo In At State Dept – Gina Haspel As Head Of CIA ,no
7384471099,5,Tillerson Out – CIA Director Pompeo In At State Dept – Gina Haspel As Head Of CIA ,no
7384471099,6,Please help support us with cryptocurrency donations. ,no
7384471099,7,Thank you! ,no
7384471099,9,Trump tweeted out the news on Tuesday. ,no
7384471099,10,"“Mike Pompeo, Director of the CIA, will become our new Secretary of State. ",no
7384471099,12,Thank you to Rex Tillerson for his service! ,no
7384471099,13,"Gina Haspel will become the new Director of the CIA, and the first woman so chosen. ",no
7384471099,14,Congratulations to all!” he tweeted. ,no
7384471099,15,"Mike Pompeo, Director of the CIA, will become our new Secretary of State. ",no
7384471099,17,Thank you to Rex Tillerson for his service! ,no
7384471099,18,"Gina Haspel will become the new Director of the CIA, and the first woman so chosen. ",no
7384471099,19,Congratulations to all! ,no
7384471099,20,"— Donald J. Trump (@realDonaldTrump) March 13, 2018 ",no
7384471099,21,The Washington Post first reported on the story prior to Trump’s tweet. ,no
7384471099,22,Trump and Tillerson have had a fraught relationship for many months. ,no
7384471099,23,"Trump told reporters Tuesday that he ultimately decided to fire the secretary because they disagreed over strategy in key areas of foreign policy, such as the 2015 Iran nuclear deal, the approach to North Korea and the overall tone of U.S. diplomacy. ",no
7384471099,24,"Tillerson said he received a call from Trump around noon Tuesday, more than three hours after his firing was first reported by The Washington Post and announced minutes later in a tweet from the president. ",no
7384471099,26,But he notably did not thank Trump or praise his policies. ,no
7384471099,29,CNBC reports that Tillerson was not the only firing that took place on Tuesday: ,no
7384471099,30,"On Tuesday morning, State Department spokesman Steve Goldstein said Tillerson had no plans to leave. ",no
7384471099,31,"He “did not speak to the president this morning and is unaware of the reason” for his firing, the spokesman added. ",no
7384471099,32,Two White House officials told the Associated Press that Tillerson found out he was fired Friday. ,no
7384471099,33,"The secretary got a call from White House chief of staff John Kelly but only got told an unspecified presidential tweet concerning him may be coming, officials at the State Department told the wire service. ",no
7384471099,34,"Later, the White House fired Goldstein, who contradicted the administration’s account of Tillerson’s ouster, according to NBC News and the AP. ",no
7384471099,35,Goldstein was the under secretary of state for public diplomacy and public affairs. ,no
7384471099,37,"While many are happy that Tillerson is gone, many of us are concerned with Mike Pompeo being installed at Secretary of State, especially regarding his un-American comments against NSA whistleblower Edward Snowden, who exposed the criminal activity of the Deep State in DC. ",no
7384471099,38,"Speaking of Snowden, he decided to chime in on the newly appointed CIA director, but did not say anything about Pompeo becoming Secretary of State. ",no
7384471099,39,“The new CIA director was a key part of the torture program and its illegal cover-up. ,no
7384471099,40,Her name was on the Top Secret order demanding the destruction of tapes to prevent them being seen by Congress. ,no
7384471099,41,Incredible.” Snowden tweeted. ,no
7384471099,42,The new CIA director was a key part of the torture program and its illegal cover-up. ,no
7384471099,43,Her name was on the Top Secret order demanding the destruction of tapes to prevent them being seen by Congress. ,no
7384471099,44,Incredible. ,no
7384471099,45,"https://t.co/HjVHCPCbpo https://t.co/VamIGa1A8w — Edward Snowden (@Snowden) March 13, 2018 ",no
7384471099,48,"Details: https://t.co/7q4euQKtm7 — Edward Snowden (@Snowden) March 13, 2018 ",no
7384471099,53,"https://t.co/ZIeHWP57l3 — Edward Snowden (@Snowden) March 13, 2018 ",no
7384471099,54,Snowden then offered a piece from The Intercept and The New Yorker for those who want to know a bit more about Gina Haspel. ,no
7384471099,55,Want to know more about Gina Haspel? ,no
7384471099,56,1) https://t.co/7nTSnPYDbZ ,no
7384471099,57,"2) https://t.co/Rg6nMJBxch — Edward Snowden (@Snowden) March 13, 2018 ",no
7384471099,58,"Glenn Greenwald, author of the above piece at The Intercept wrote, “Haspel, who will be the first woman to lead CIA, didn’t just oversee the Bush CIA’s black site but directly participated in the horrific torture of detainees. ",no
7384471099,59,She also participated in the particularly gruesome torture of detainee Abu Zubaydah.” ,no
7384471099,65,From Greenwald’s article: ,no
7384471099,67,Article posted with permission from Sons Of Liberty Media ,no
7385423989,1,"Gina Haspel, New CIA Director ",no
7385423989,3,"President Donald Trump nominated Gina Haspel as the new director of the CIA, announcing the news on Twitter. ",no
7385423989,4,"Mike Pompeo, the previous director, was nominated to run the State Department to replace the ousted Rex Tillerson. ",no
7385423989,5,* * * * * ,no
7385423989,6,"IN MAY 2013, the Washington Post’s Greg Miller reported that the head of the CIA’s clandestine service was being shifted out of that position as a result of “a management shake-up” by then-Director John Brennan. ",no
